,_id,price,type,title,mobile,address,city,age,url,rooms,bathrooms,m2,elevator,floor,balcony,terrace,heating,air_conditioning,parking,pool,id,transfer_taxes,insurance,ibi,community,maintenance,costs,amount_to_pay,total_mortgage,monthly_mortgage,incomes,rentability,group,percentile
18780,6407c4bd4d7c3f56aba55015,116000,Piso,Piso con terraza en Centro,927 920 478,Centro,Cáceres Capital,33,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-patio-amueblado/176149053/d?from=list,3,1,87,Yes,0,No,Yes,No,No,No,No,18940,11600.0,167.5,130.5,62.95,216.0,48.07916666666667,16000,24489.24447372122,68.02567909367006,691.9,6.90954185087596,1/3,81.02409638554218
18788,6407c4bd4d7c3f56aba5501d,87000,Piso,Piso con ascensor en Centro,927 920 478,Centro,Cáceres Capital,62,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-ascensor-amueblado/165687684/d?from=list,4,1,58,Yes,0,No,No,Yes,No,No,No,18948,8700.0,105.0,87.0,47.0,187.0,35.5,0,0.0,0.0,636.1666666666666,7.5318704284221525,3/3,81.44329896907216
18834,6407c4bd4d7c3f56aba5504b,93600,Piso,Piso con terraza en Ciudad Monumental,927 920 478,Ciudad Monumental,Cáceres Capital,117,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/165496862/d?from=list,3,1,103,Yes,0,No,Yes,No,No,No,No,18994,9360.0,207.5,154.5,50.63,193.6,50.51916666666667,0,0.0,0.0,669.1,7.422969999999999,3/3,53.30578512396694
18897,6407c4bd4d7c3f56aba5508a,150000,Piso,Piso con ascensor en Centro,927 920 478,Centro,Cáceres Capital,64,/es/comprar/vivienda/caceres-capital/calefaccion-ascensor-amueblado/164732186/d?from=list,3,2,90,Yes,0,No,No,Yes,No,No,No,19057,15000.0,175.0,135.0,81.65,250.0,53.47083333333333,50000,76528.88898037882,212.58024716771897,648.8333333333334,4.593387033987373,2/3,93.23529411764706
18924,6407c4bd4d7c3f56aba550a5,140000,Piso,Piso con terraza en Centro,927 920 478,Centro,Cáceres Capital,130,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor-internet-no-amueblado/164235660/d?from=list,4,2,115,Yes,0,No,Yes,No,No,No,No,19084,14000.0,237.5,172.5,76.15,240.0,60.512499999999996,40000,61223.11118430306,170.06419773417517,722.2,5.8994796271898995,2/3,71.76470588235294
19343,6407c4bd4d7c3f56aba55248,140000,Piso,Piso con terraza en Centro,927 920 478,Centro,Cáceres Capital,119,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-ascensor-internet-no-amueblado/163905993/d?from=list,3,2,120,Yes,0,No,Yes,No,No,No,No,19503,14000.0,250.0,180.0,76.15,240.0,62.17916666666667,40000,61223.11118430306,170.06419773417517,721.6,5.872279627189898,2/3,71.76470588235294
19349,6407c4bd4d7c3f56aba5524e,81000,Piso,Piso con ascensor en Nuevo Cáceres,927 920 478,Nuevo Cáceres,Cáceres Capital,119,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-ascensor-internet-no-amueblado/163028750/d?from=list,2,1,88,Yes,0,No,No,Yes,No,No,No,19509,8100.0,170.0,132.0,43.7,181.0,43.89166666666667,0,0.0,0.0,612.8333333333334,7.662514029180698,3/3,36.440677966101696
19356,6407c4bd4d7c3f56aba55255,78990,Piso,Piso con terraza en Centro,927 920 478,Centro,Cáceres Capital,54,/es/comprar/vivienda/caceres-capital/terraza-ascensor-amueblado/162935425/d?from=list,3,1,87,Yes,0,No,Yes,No,No,No,No,19516,7899.0,167.5,130.5,42.594500000000004,178.99,43.29870833333333,0,0.0,0.0,691.9,8.95765344289841,3/3,52.577319587628864
19357,6407c4bd4d7c3f56aba55256,93600,Piso,Piso con terraza en Ciudad Monumental,927 920 478,Ciudad Monumental,Cáceres Capital,104,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/162803941/d?from=list,3,1,103,Yes,0,No,Yes,No,No,No,No,19517,9360.0,207.5,154.5,50.63,193.6,50.51916666666667,0,0.0,0.0,669.1,7.422969999999999,3/3,53.30578512396694
19374,6407c4bd4d7c3f56aba55267,140000,Piso,Piso con ascensor en Centro,927 920 171,Centro,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-ascensor/161414721/d?from=list,4,2,109,Yes,2,No,No,No,No,No,No,19534,14000.0,222.5,163.5,76.15,240.0,58.512499999999996,40000,61223.11118430306,170.06419773417517,687.1666666666666,5.503079627189898,2/3,71.76470588235294
19376,6407c4bd4d7c3f56aba55269,95000,Piso,Piso con balcón en Centro,927 131 359,Centro,Cáceres Capital,40,/es/comprar/vivienda/caceres-capital/calefaccion/165233840/d?from=list,4,2,118,No,1,Yes,No,No,No,No,No,19536,9500.0,245.0,177.0,41.4,195.0,54.86666666666667,0,0.0,0.0,708.6666666666666,7.8456,1/3,13.554216867469881
19388,6407c4bd4d7c3f56aba55275,95000,Piso,Piso con terraza en Centro,927 131 359,Centro,Cáceres Capital,67,/es/comprar/vivienda/caceres-capital/terraza-ascensor/164734248/d?from=list,3,1,95,Yes,1,No,No,No,No,No,No,19548,9500.0,187.5,142.5,51.4,195.0,48.03333333333333,0,0.0,0.0,653.8333333333334,7.2696,1/3,13.554216867469881
19403,6407c4bd4d7c3f56aba55284,110000,Piso,Piso con ascensor en Centro,927 920 171,Centro,Cáceres Capital,8,/es/comprar/vivienda/caceres-capital/ascensor/176445076/d?from=list,3,1,80,Yes,2,No,No,No,No,No,No,19563,11000.0,150.0,120.0,59.650000000000006,210.0,44.97083333333333,10000,15305.777796075765,42.51604943354379,638.8333333333334,6.616157406797475,1/3,56.02409638554217
19404,6407c4bd4d7c3f56aba55285,95000,Piso,Piso con terraza en Centro,927 131 359,Centro,Cáceres Capital,67,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-ascensor/164433575/d?from=list,3,1,99,Yes,1,No,No,No,No,No,No,19564,9500.0,197.5,148.5,51.4,195.0,49.36666666666667,0,0.0,0.0,657.8333333333334,7.3016,1/3,13.554216867469881
19405,6407c4bd4d7c3f56aba55286,99900,Piso,Piso con terraza en Centro,927 135 081,Centro,Cáceres Capital,174,/es/comprar/vivienda/caceres-capital/terraza-ascensor/161854620/d?from=list,3,1,85,Yes,8,No,No,No,No,No,No,19565,9990.0,162.5,127.5,54.095,199.9,45.33291666666667,0,0.0,0.0,643.8333333333334,7.182005000000001,1/3,23.192771084337352
19423,6407c4bd4d7c3f56aba55298,75000,Piso,Piso con ascensor en La Cañada,927 920 764,La Cañada,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-ascensor/165296043/d?from=list,3,1,75,Yes,0,No,No,Yes,No,No,No,19583,7500.0,137.5,112.5,40.4,175.0,38.78333333333333,0,0.0,0.0,610.8333333333334,8.320727272727273,1/3,54.794520547945204
19442,6407c4bd4d7c3f56aba552ab,74000,Piso,Piso con terraza en La Cañada,927 920 764,La Cañada,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/parking-terraza/165357991/d?from=list,3,1,90,No,4,No,Yes,No,No,No,No,19602,7400.0,175.0,135.0,29.85,174.0,42.82083333333333,0,0.0,0.0,652.3333333333334,8.98544226044226,1/3,50.68493150684931
19443,6407c4bd4d7c3f56aba552ac,120000,Apartamento,Apartamento con terraza en Mejostilla,927 920 764,Mejostilla,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-patio/165357913/d?from=list,2,0,54,Yes,0,No,Yes,Yes,No,No,No,19603,12000.0,115.0,81.0,65.15,220.0,40.09583333333333,20000,30611.55559215153,85.03209886708758,632.9,6.093264813594949,1/3,91.7910447761194
19466,6407c4bd4d7c3f56aba552c3,103500,Piso,Piso con calefacción en Centro,927 920 764,Centro,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/calefaccion-amueblado/165358208/d?from=list,3,1,106,No,0,No,No,Yes,No,No,No,19626,10350.0,215.0,159.0,46.075,203.5,51.96458333333334,3500,5357.022228626518,14.880617301740328,658.6666666666666,7.101857592379115,1/3,32.53012048192771
19467,6407c4bd4d7c3f56aba552c4,103000,Piso,Piso con ascensor en Centro,927 920 764,Centro,Cáceres Capital,74,/es/comprar/vivienda/caceres-capital/ascensor/162748113/d?from=list,3,1,100,Yes,0,No,No,No,No,No,No,19627,10300.0,200.0,150.0,55.800000000000004,203.0,50.73333333333333,3000,4591.73333882273,12.754814830063138,658.8333333333334,7.144142222039243,1/3,31.927710843373497
19491,6407c4bd4d7c3f56aba552dc,103500,Apartamento,Apartamento con ascensor en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/ascensor-amueblado/165358063/d?from=list,2,1,50,Yes,2,No,No,No,No,No,No,19651,10350.0,125.0,75.0,56.075,203.5,38.297916666666666,3500,5357.022228626518,14.880617301740328,574.8333333333334,6.259857592379116,3/3,85.9504132231405
19521,6407c4bd4d7c3f56aba552fa,83000,Apartamento,Apartamento con 1 baño en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/amueblado/165358139/d?from=list,2,1,50,No,1,No,No,No,No,No,No,19681,8300.0,125.0,75.0,34.800000000000004,183.0,34.81666666666667,0,0.0,0.0,488.6666666666667,5.965169769989047,3/3,11.15702479338843
19550,6407c4bd4d7c3f56aba55317,109900,Apartamento,Apartamento con calefacción en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/calefaccion-patio/165358138/d?from=list,1,1,51,No,0,No,No,Yes,No,No,No,19710,10990.0,122.5,76.5,49.595,209.9,38.20791666666667,9900,15152.720018115007,42.090888939208355,502.0,5.0604143327295,3/3,95.0413223140496
19551,6407c4bd4d7c3f56aba55318,115000,Apartamento,Apartamento con ascensor en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado-trastero-ascensor/165358141/d?from=list,2,2,77,Yes,4,No,No,No,No,No,No,19711,11500.0,142.5,115.5,62.400000000000006,215.0,44.61666666666667,15000,22958.666694113646,63.77407415031569,601.8333333333334,5.921311110196212,2/3,3.508771929824561
19912,6407c4bd4d7c3f56aba55481,80000,Apartamento,Apartamento con ascensor en Centro,927 920 764,Centro,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/parking-ascensor/165357929/d?from=list,1,0,50,Yes,3,No,No,No,No,No,No,20072,8000.0,125.0,75.0,43.15,180.0,35.262499999999996,0,0.0,0.0,585.5,7.503238636363636,3/3,64.94845360824742
19919,6407c4bd4d7c3f56aba55488,129000,Dúplex,Dúplex con terraza en Centro,927 920 487,Centro,Cáceres Capital,2,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza-trastero/163134448/d?from=list,2,2,105,No,2,No,Yes,No,No,No,No,20079,12900.0,212.5,157.5,60.1,229.0,54.925000000000004,29000,44386.75560861973,123.29654335727702,693.3333333333334,6.1813414797126764,2/3,23.823529411764707
19925,6407c4bd4d7c3f56aba5548e,110000,Piso,Piso con terraza en Centro,927 920 171,Centro,Cáceres Capital,82,/es/comprar/vivienda/caceres-capital/terraza-ascensor/161414233/d?from=list,4,2,100,Yes,2,No,No,No,No,No,No,20085,11000.0,200.0,150.0,59.650000000000006,210.0,51.637499999999996,10000,15305.777796075765,42.51604943354379,678.1666666666666,7.008157406797473,1/3,56.02409638554217
19926,6407c4bd4d7c3f56aba5548f,65840,Piso,Piso con ascensor en La Cañada,914 893 781,La Cañada,Cáceres Capital,82,/es/comprar/vivienda/caceres-capital/aire-acondicionado-ascensor/160156676/d?from=list,3,1,91,Yes,3,No,No,No,No,No,No,20086,6584.0,177.5,136.5,35.362,165.84,42.9335,0,0.0,0.0,626.8333333333334,9.674690710261793,1/3,15.753424657534246
19934,6407c4bd4d7c3f56aba55497,125000,Piso,Piso con terraza en Mejostilla,927 920 847,Mejostilla,Cáceres Capital,88,/es/comprar/vivienda/caceres-capital/parking-terraza-trastero-ascensor/176100153/d?from=list,4,2,100,Yes,1,No,No,No,No,No,No,20094,12500.0,200.0,150.0,67.9,225.0,53.574999999999996,25000,38264.44449018941,106.29012358385948,649.8333333333334,5.879618516993687,3/3,3.8461538461538463
19943,6407c4bd4d7c3f56aba554a0,127000,Piso,Piso con terraza en Mejostilla,927 920 847,Mejostilla,Cáceres Capital,8,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza-trastero-ascensor-patio/176099341/d?from=list,3,2,105,Yes,1,No,No,No,No,No,No,20103,12700.0,212.5,157.5,69.0,227.0,55.5,27000,41325.600049404566,114.79333347056824,643.1666666666666,5.67447999835318,3/3,9.615384615384615
19944,6407c4bd4d7c3f56aba554a1,85000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/terraza-ascensor/176100597/d?from=list,3,1,100,Yes,1,No,No,No,No,No,No,20104,8500.0,200.0,150.0,45.9,185.0,48.40833333333333,0,0.0,0.0,658.8333333333334,7.83433155080214,3/3,78.35051546391752
19945,6407c4bd4d7c3f56aba554a2,100000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,88,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza/176100561/d?from=list,4,2,140,No,1,No,Yes,No,No,No,No,20105,10000.0,300.0,210.0,44.15,200.0,62.84583333333333,0,0.0,0.0,791.8333333333334,8.74785,1/3,26.80722891566265
19957,6407c4bd4d7c3f56aba554ae,125000,Piso,Piso con 2 baños en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/parking/176100368/d?from=list,3,2,100,No,1,No,No,No,No,No,No,20117,12500.0,200.0,150.0,57.9,225.0,52.74166666666667,25000,38264.44449018941,106.29012358385948,610.6666666666666,5.419618516993687,2/3,30.26315789473684
19972,6407c4bd4d7c3f56aba554bd,135000,Piso,Piso con 1 baño en Centro,927 920 847,Centro,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/centro/176099366/d?from=list,4,1,100,No,5,No,No,No,No,No,No,20132,13500.0,200.0,150.0,63.4,235.0,54.03333333333333,35000,53570.22228626518,148.8061730174033,672.6666666666666,5.637925923791159,2/3,55.294117647058826
19973,6407c4bd4d7c3f56aba554be,80000,Piso,Piso con terraza en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-terraza/176099038/d?from=list,3,2,99,No,1,No,Yes,No,No,No,No,20133,8000.0,197.5,148.5,33.15,180.0,46.59583333333333,0,0.0,0.0,661.3333333333334,8.382784090909091,3/3,7.024793388429752
19974,6407c4bd4d7c3f56aba554bf,91000,Piso,Piso con terraza en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-terraza/176099002/d?from=list,3,1,85,No,2,No,Yes,No,No,No,No,20134,9100.0,162.5,127.5,39.2,191.0,43.35,0,0.0,0.0,647.3333333333334,7.2478,3/3,47.93388429752066
19991,6407c4bd4d7c3f56aba554d0,134000,Apartamento,Apartamento con calefacción en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion/176098541/d?from=list,2,2,90,No,1,No,No,Yes,No,No,No,20151,13400.0,175.0,135.0,62.85,234.0,50.57083333333333,34000,52039.6445066576,144.5545680740489,568.6666666666666,4.482495183111412,2/3,65.78947368421052
19992,6407c4bd4d7c3f56aba554d1,67000,Piso,Piso con terraza en La Cañada,927 920 847,La Cañada,Cáceres Capital,88,/es/comprar/vivienda/caceres-capital/terraza-trastero/176098172/d?from=list,4,2,90,No,2,No,Yes,No,No,No,No,20152,6700.0,175.0,135.0,26.0,167.0,41.916666666666664,0,0.0,0.0,666.3333333333334,10.166892808683855,1/3,23.972602739726025
20011,6407c4bd4d7c3f56aba554e4,95000,Piso,Piso con calefacción en Centro,927 920 847,Centro,Cáceres Capital,88,/es/comprar/vivienda/caceres-capital/calefaccion/176097633/d?from=list,4,2,100,No,1,No,No,Yes,No,No,No,20171,9500.0,200.0,150.0,41.4,195.0,48.86666666666667,0,0.0,0.0,672.6666666666666,7.485599999999999,1/3,13.554216867469881
20012,6407c4bd4d7c3f56aba554e5,83000,Piso,Piso con terraza en La Cañada,927 920 171,La Cañada,Cáceres Capital,22,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza-ascensor/164295146/d?from=list,4,2,110,Yes,4,No,No,No,No,No,No,20172,8300.0,225.0,165.0,44.800000000000004,183.0,51.48333333333333,0,0.0,0.0,660.1666666666666,8.000219058050382,1/3,67.80821917808218
20036,6407c4bd4d7c3f56aba554fd,53000,Piso,Piso con terraza en Ciudad Monumental,924 150 618,Ciudad Monumental,Cáceres Capital,133,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza/164917636/d?from=list,4,2,104,No,3,No,Yes,No,No,No,No,20196,5300.0,210.0,156.0,18.300000000000004,153.0,44.775,0,0.0,0.0,680.3333333333334,13.081818181818184,1/3,17.934782608695652
20060,6407c4bd4d7c3f56aba55515,82000,Piso,Piso con ascensor en Nuevo Cáceres,927 920 786,Nuevo Cáceres,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/aire-acondicionado-ascensor/165572275/d?from=list,2,1,75,Yes,0,No,No,No,No,No,No,20220,8200.0,137.5,112.5,44.25,182.0,39.6875,0,0.0,0.0,599.8333333333334,7.452050997782705,3/3,42.3728813559322
20062,6407c4bd4d7c3f56aba55517,140000,Piso,Piso con calefacción en Centro,927 920 171,Centro,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-patio/165420822/d?from=list,3,1,94,No,1,No,No,Yes,No,No,No,20222,14000.0,185.0,141.0,66.15,240.0,52.67916666666667,40000,61223.11118430306,170.06419773417517,634.6666666666666,4.9430796271898965,2/3,71.76470588235294
20089,6407c4bd4d7c3f56aba55532,120000,Piso,Piso con ascensor en Ciudad Monumental,924 150 618,Ciudad Monumental,Cáceres Capital,133,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-ascensor/162343735/d?from=list,3,1,124,Yes,1,No,No,No,No,No,No,20249,12000.0,260.0,186.0,65.15,220.0,60.92916666666667,20000,30611.55559215153,85.03209886708758,695.0,6.588464813594948,2/3,14.473684210526315
20090,6407c4bd4d7c3f56aba55533,87300,Piso,Piso con calefacción en Centro,924 150 618,Centro,Cáceres Capital,133,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion/162343779/d?from=list,2,2,84,No,1,No,No,Yes,No,No,No,20250,8730.0,160.0,126.0,37.165,187.3,42.53875,0,0.0,0.0,579.3333333333334,6.707836092887639,3/3,82.4742268041237
20120,6407c4bd4d7c3f56aba55551,94000,Piso,Piso con terraza en Centro,927 920 171,Centro,Cáceres Capital,138,/es/comprar/vivienda/caceres-capital/terraza-ascensor/165257379/d?from=list,3,1,78,Yes,1,No,No,No,No,No,No,20280,9400.0,145.0,117.0,50.85,194.0,42.237500000000004,0,0.0,0.0,636.8333333333334,7.135150000000001,1/3,6.024096385542169
20481,6407c4bd4d7c3f56aba556ba,140000,Apartamento,Apartamento con terraza en Ciudad Monumental,927 920 171,Ciudad Monumental,Cáceres Capital,126,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero/165033403/d?from=list,2,1,67,No,2,No,Yes,No,No,No,No,20641,14000.0,117.5,100.5,66.15,240.0,43.67916666666667,40000,61223.11118430306,170.06419773417517,618.3333333333334,4.855079627189898,2/3,78.50877192982456
20483,6407c4bd4d7c3f56aba556bc,60000,Piso,Piso con ascensor en Mejostilla,927 920 171,Mejostilla,Cáceres Capital,69,/es/comprar/vivienda/caceres-capital/ascensor/164536312/d?from=list,3,1,75,Yes,3,No,No,No,No,No,No,20643,6000.0,137.5,112.5,32.15,160.0,36.84583333333333,0,0.0,0.0,610.8333333333334,10.436136363636365,2/3,50.0
20488,6407c4bd4d7c3f56aba556c1,146000,Piso,Piso con terraza en Centro,927 920 171,Centro,Cáceres Capital,32,/es/comprar/vivienda/caceres-capital/terraza-ascensor/161857518/d?from=list,3,2,110,Yes,4,No,No,No,No,No,No,20648,14600.0,225.0,165.0,79.45000000000002,246.0,59.62083333333334,46000,70406.57786194852,195.57382739430145,668.8333333333334,4.963664071268384,2/3,83.52941176470588
20494,6407c4bd4d7c3f56aba556c7,87000,Piso,Piso con calefacción en Ciudad Monumental,927 920 171,Ciudad Monumental,Cáceres Capital,181,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion/161414732/d?from=list,2,1,72,No,2,No,No,Yes,No,No,No,20654,8700.0,130.0,108.0,37.0,187.0,38.5,0,0.0,0.0,532.6666666666666,6.19644723092999,3/3,26.859504132231407
20495,6407c4bd4d7c3f56aba556c8,103000,Apartamento,Apartamento con calefacción en Ciudad Monumental,927 920 171,Ciudad Monumental,Cáceres Capital,32,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion/161414499/d?from=list,2,2,90,No,1,No,No,Yes,No,No,No,20655,10300.0,175.0,135.0,45.800000000000004,203.0,46.56666666666666,3000,4591.73333882273,12.754814830063138,568.6666666666666,6.112142222039242,3/3,84.29752066115702
20503,6407c4bd4d7c3f56aba556d0,75000,Piso,Piso con terraza en La Cañada,927 920 171,La Cañada,Cáceres Capital,32,/es/comprar/vivienda/caceres-capital/parking-terraza-ascensor/161414570/d?from=list,3,2,85,Yes,1,No,No,No,No,No,No,20663,7500.0,162.5,127.5,40.4,175.0,42.11666666666667,0,0.0,0.0,620.8333333333334,8.41769696969697,1/3,54.794520547945204
20513,6407c4bd4d7c3f56aba556da,87000,Apartamento,Apartamento con terraza en Ciudad Monumental,927 920 171,Ciudad Monumental,Cáceres Capital,181,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza/161467063/d?from=list,2,1,77,No,1,No,Yes,No,No,No,No,20673,8700.0,142.5,115.5,37.0,187.0,40.166666666666664,0,0.0,0.0,628.3333333333334,7.375130616509928,3/3,26.859504132231407
20514,6407c4bd4d7c3f56aba556db,88500,Apartamento,Apartamento con calefacción en Ciudad Monumental,927 920 171,Ciudad Monumental,Cáceres Capital,181,/es/comprar/vivienda/caceres-capital/calefaccion-parking-trastero/161467057/d?from=list,2,1,65,No,2,No,No,Yes,No,No,No,20674,8850.0,112.5,97.5,37.825,188.5,36.360416666666666,0,0.0,0.0,518.6666666666666,5.945223420647149,3/3,31.40495867768595
20526,6407c4bd4d7c3f56aba556e7,99000,Piso,Piso con terraza en Mejostilla,927 920 171,Mejostilla,Cáceres Capital,32,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero/161467056/d?from=list,4,2,90,No,1,No,Yes,No,No,No,No,20686,9900.0,175.0,135.0,43.6,199.0,46.050000000000004,0,0.0,0.0,666.3333333333334,7.443400000000001,1/3,26.11940298507463
20527,6407c4bd4d7c3f56aba556e8,120000,Piso,Piso con terraza en Ciudad Monumental,927 920 171,Ciudad Monumental,Cáceres Capital,181,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza/161467024/d?from=list,3,1,117,No,1,No,Yes,No,No,No,No,20687,12000.0,242.5,175.5,55.15,220.0,57.762499999999996,20000,30611.55559215153,85.03209886708758,693.6666666666666,6.610464813594949,2/3,14.473684210526315
20541,6407c4bd4d7c3f56aba556f6,120000,Apartamento,Apartamento con ascensor en Nuevo Cáceres,927 920 171,Nuevo Cáceres,Cáceres Capital,181,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-trastero-ascensor/161466995/d?from=list,2,2,90,Yes,2,No,No,No,No,No,No,20701,12000.0,175.0,135.0,65.15,220.0,49.59583333333333,20000,30611.55559215153,85.03209886708758,614.8333333333334,5.76246481359495,2/3,27.272727272727273
20543,6407c4bd4d7c3f56aba556f8,62300,Piso,Piso con ascensor en La Cañada,927 135 081,La Cañada,Cáceres Capital,4,/es/comprar/vivienda/caceres-capital/trastero-ascensor-parking/163114890/d?from=list,3,1,68,Yes,5,No,No,No,No,No,No,20703,6230.0,120.0,102.0,33.415,162.3,34.809583333333336,0,0.0,0.0,603.8333333333334,9.963935502699549,1/3,6.8493150684931505
20560,6407c4bd4d7c3f56aba55709,54000,Piso,"Piso en Plaza Heroes de Baler, Mejostilla",Unknown,Mejostilla,Cáceres Capital,228,/es/comprar/vivienda/caceres-capital/terraza-amueblado/164360433/d?from=list,2,1,75,No,2,No,Yes,No,No,No,No,20720,5400.0,137.5,112.5,18.85,154.0,35.237500000000004,0,0.0,0.0,626.3333333333334,11.941329966329969,2/3,28.88888888888889
20561,6407c4bd4d7c3f56aba5570a,94000,Piso,Piso con terraza en Centro,927 920 583,Centro,Cáceres Capital,278,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-trastero-amueblado/160030204/d?from=list,4,2,140,No,3,No,Yes,No,No,No,No,20721,9400.0,300.0,210.0,40.85,194.0,62.07083333333333,0,0.0,0.0,791.8333333333334,8.757150000000001,1/3,6.024096385542169
20580,6407c4bd4d7c3f56aba5571d,84000,Apartamento,Apartamento con 1 baño en Centro,927 920 583,Centro,Cáceres Capital,278,/es/comprar/vivienda/caceres-capital/amueblado/160030218/d?from=list,2,1,60,No,2,No,No,No,No,No,No,20740,8400.0,100.0,90.0,35.35,184.0,34.112500000000004,0,0.0,0.0,531.3333333333334,6.45741341991342,3/3,74.74226804123711
20581,6407c4bd4d7c3f56aba5571e,100000,Piso,Piso con calefacción en Ciudad Monumental,Unknown,Ciudad Monumental,Cáceres Capital,1435,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-television-internet/137487077/d?from=list,2,1,65,No,0,No,No,Yes,Yes,No,No,20741,10000.0,112.5,97.5,44.15,200.0,37.84583333333333,0,0.0,0.0,518.6666666666666,5.769850000000001,3/3,80.57851239669422
20604,6407c4bd4d7c3f56aba55735,90000,Apartamento,Apartamento con terraza en Nuevo Cáceres,927 920 847,Nuevo Cáceres,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/176100251/d?from=list,1,1,55,Yes,1,No,No,No,No,No,No,20764,9000.0,112.5,82.5,48.65,190.0,36.137499999999996,0,0.0,0.0,585.5,6.658939393939393,3/3,77.96610169491525
20605,6407c4bd4d7c3f56aba55736,45000,Casa o chalet,Casa o chalet con aire acondicionado en La Cañada,927 920 167,La Cañada,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/aire-acondicionado/163432255/d?from=list,4,1,92,No,0,No,No,No,Yes,No,No,20765,4500.0,180.0,138.0,13.9,155.0,40.574999999999996,0,0.0,0.0,622.6666666666666,14.111313131313127,3/3,66.07142857142857
20629,6407c4bd4d7c3f56aba5574e,90000,Piso,Piso con terraza en Centro,927 920 167,Centro,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza/160593762/d?from=list,3,2,85,No,4,No,Yes,No,No,No,No,20789,9000.0,162.5,127.5,38.65,190.0,43.22083333333333,0,0.0,0.0,688.8333333333334,7.825606060606061,3/3,96.39175257731958
